product_id,run_id_source,mnn_enrichment_run_id,normalized_text,product_kind,attr_mnn,attr_rx_otc,mnn_uteka,rx_uteka,mnn_asna,rx_asna,mnn_apteka,rx_apteka,mnn_vidal,rx_vidal,source_canonical_json,component_stats_json,resolved_mnn,resolved_mnn_components,mnn_resolution_status,resolution_reason,resolved_rx_otc,resolved_age_segment,needs_mnn_enrichment,enrichment_called,mnn_enrichment_status,mnn_enriched,rx_otc_enriched,age_enriched,final_candidate_mnn,final_mnn_method,retry_count,needs_human_review,evidence_urls,idempotency_key
24957,453,459,АТОРВАСТАТИН МЕДИСОРБ ТАБЛ. П/ПЛЕН/ОБ. 40МГ №30 | МЕДИСОРБ АО | МЕДИСОРБ АО,drug,Аторвастатин,rx,Аторвастатин,rx,Валсартан,rx,,,Метформин,rx,"[{""source"": ""uteka"", ""raw_mnn"": ""Аторвастатин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Аторвастатин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Валсартан"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Валсартан""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Метформин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Метформин""], ""url"": null, ""parse_warnings"": []}]",[],,,unresolved_catalog,equal_conflict,rx,unknown,True,True,ok,Аторвастатин,rx,взрослые,Аторвастатин,enrichment,0,False,https://aptekamos.ru/tovary/lekarstva/atorvastatin-1221/atorvastatin-medisorb-tabletki-40mg-92239/instrukciya | https://apteka.ru/product/atorvastatin-medisorb-40-mg-60-sht-blister-tabletki-pokrytye-plenochnoj-obolochkoj-6756cf0130321fee9b6a870a/instructions/ | https://yandex.ru/medicine/medicaments/atorvastatin-medisorb | https://www.vidal.ru/drugs/atorvastatin-ms | https://www.rlsnet.ru/drugs/atorvastatin-33273 | https://medum.ru/atorvastatin-medisorb-10-mg-20-mg-40-mg | https://aptekamos.ru/tovary/lekarstva/atorvastatin-1221/atorvastatin-medisorb-tabletki-40mg-92239/instrukciya | https://medisorb.ru/upload/iblock/3f4/5tczcp23g93gqkoptogu8vpmppntxq47.pdf | https://www.rlsnet.ru/drugs/atorvastatin-medisorb-79808 | https://health.mail.ru/drug/atorvastatin_medisorb/ | https://apteka.ru/product/atorvastatin-medisorb-40-mg-60-sht-blister-tabletki-pokrytye-plenochnoj-obolochkoj-6756cf0130321fee9b6a870a/instructions/ | https://yandex.ru/medicine/medicaments/atorvastatin-medisorb,7d3e912e676b908a2ba8a767b24e4a42
25424,453,459,АРТОГИСТАН Р-Р ДЛЯ В/М ВВЕД. 100МГ/МЛ АМП. 2МЛ №10 | ГРОТЕКС ООО | ГРОТЕКС ООО,drug,,rx,Хондроитина сульфат,rx,Хондроитина сульфат,rx,,,Хондроитина сульфат натрия,rx,"[{""source"": ""uteka"", ""raw_mnn"": ""Хондроитина сульфат"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Хондроитина сульфат""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Хондроитина сульфат"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Хондроитина сульфат""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Хондроитина сульфат натрия"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Хондроитина сульфат натрия""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Хондроитина сульфат"", ""source_count"": 2, ""sources"": [""uteka"", ""asna""]}]",Хондроитина сульфат,Хондроитина сульфат,resolved_catalog,consensus,rx,unknown,False,False,,,unknown,unknown,Хондроитина сульфат,catalog_consensus,0,False,,b45facfef643e69b1330637556372fa0
25599,454,459,АПИЛАК ТАБЛ. П/ЯЗЫЧН. 10МГ №30 ВИФИТЕХ | ВИФИТЕХ | ВИФИТЕХ,drug,,,Маточное молочко,otc,,,,,,,"[{""source"": ""uteka"", ""raw_mnn"": ""Маточное молочко"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Маточное молочко""], ""url"": null, ""parse_warnings"": []}]",[],,,unresolved_catalog,single_source,unknown,unknown,True,True,ok,Маточное Молочко,otc,универсальный,Маточное Молочко,enrichment,0,False,https://pharmproduct.ru/drugs/apilak-grindeks | https://www.rlsnet.ru/drugs/apilak-grindeks-36807 | https://zdesapteka.ru/instructions/apilak-grindeks/ | https://medvestnik.ru/ls/a0e3f41a-107f-498a-abe0-bce0083f05c5.html | https://www.vidal.ru/drugs/apilac__8937 | https://allmed.pro/ru/drugs/apilak | https://medvisor.ru/medicine/drug/apilak_30235/ | https://www.neboleem.net/apilak.php | https://zdesapteka.ru/instructions/apilak/ | https://yandex.ru/medicine/medicaments/apilak | https://www.vidal.ru/drugs/apilac__8937 | https://www.webapteka.ru/drugbase/name497.html,3418f33ca61ab6f23c0348085eac6bd5
25707,454,459,АНГИОРУС ТАБЛ. П/ПЛЕН/ОБ. 100МГ+900МГ №30 АЛИУМ | АЛИУМ АО | АЛИУМ АО,drug,,,,,Гесперидин + Диосмин,otc,,,Диосмин,otc,"[{""source"": ""asna"", ""raw_mnn"": ""Гесперидин + Диосмин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Гесперидин"", ""Диосмин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Диосмин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Диосмин""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Диосмин"", ""source_count"": 2, ""sources"": [""asna"", ""vidal""]}, {""component"": ""Гесперидин"", ""source_count"": 1, ""sources"": [""asna""]}]","Диосмин, Гесперидин","Диосмин, Гесперидин",resolved_catalog,consensus,otc,unknown,False,False,,,unknown,unknown,"Диосмин, Гесперидин",catalog_consensus,0,False,,2b70e8ee376428ab838cff3960beffbb
25865,454,459,"АМПРИЛАН ТАБЛ. 5МГ №30 | КРКА Д.Д., НОВО МЕСТО АО/КРКА-РУС ООО | КРКА Д.Д., НОВО МЕСТО АО/КРКА-РУС ООО",drug,рамиприл,rx,Рамиприл,rx,Рамиприл,rx,,,Рамиприл,rx,"[{""source"": ""uteka"", ""raw_mnn"": ""Рамиприл"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Рамиприл""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Рамиприл"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Рамиприл""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Рамиприл"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Рамиприл""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Рамиприл"", ""source_count"": 3, ""sources"": [""uteka"", ""asna"", ""vidal""]}]",Рамиприл,Рамиприл,resolved_catalog,consensus,rx,unknown,False,False,,,unknown,unknown,Рамиприл,catalog_consensus,0,False,,e68ba4c1cbb89566e15bc09d31322e9c
25982,454,459,АМЛОДИПИН ТАБЛ. 10МГ №30 РОЗЛЕКС | РОЗЛЕКС ФАРМ ООО | РОЗЛЕКС ФАРМ ООО,drug,Амлодипин,rx,Амлодипин,rx,,,,,,,"[{""source"": ""uteka"", ""raw_mnn"": ""Амлодипин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Амлодипин""], ""url"": null, ""parse_warnings"": []}]",[],,,unresolved_catalog,single_source,unknown,unknown,True,True,ok,Амлодипин,rx,универсальный,Амлодипин,enrichment,0,False,https://www.vidal.ru/drugs/amlodipine__3929 | https://www.rlsnet.ru/drugs/amlodipin-24511 | https://grls.rosminzdrav.ru/ | https://allmed.pro/ru/drugs/amlodipin | https://www.vidal.ru/drugs/amlodipine__3929 | https://www.rlsnet.ru/drugs/amlodipin-24511 | https://medum.ru/amlodipine | https://amlodipine.ru/instrukciya/ | https://www.webapteka.ru/drugbase/name16726.html | https://medi.ru/instrukciya/amlodipin_17604/ | https://www.vidal.ru/drugs/amlodipine__13202 | https://apteki.yandex.ru/news/amlodipin-instrukciya,3b6ed49f305de61ac2e414816c740dad
26001,454,459,АМЛОДИПИН-ПРАНА ТАБЛ. 10МГ №60 | ПРАНАФАРМ ООО | ПРАНАФАРМ ООО,drug,Амлодипин,rx,Амлодипин,rx,Амлодипин,rx,,,Амлодипин,rx,"[{""source"": ""uteka"", ""raw_mnn"": ""Амлодипин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Амлодипин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Амлодипин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Амлодипин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Амлодипин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Амлодипин""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Амлодипин"", ""source_count"": 3, ""sources"": [""uteka"", ""asna"", ""vidal""]}]",Амлодипин,Амлодипин,resolved_catalog,consensus,rx,unknown,False,False,,,unknown,unknown,Амлодипин,catalog_consensus,0,False,,7a6ba18f931c26931f16ba5351b88531
26038,454,459,АМЛОДИПИН-АЛСИ ТАБЛ. 10МГ №90 | АЛСИ ФАРМА АО | АЛСИ ФАРМА АО,drug,Амлодипин,rx,Амлодипин,rx,Амлодипин,rx,,,Амлодипин,rx,"[{""source"": ""uteka"", ""raw_mnn"": ""Амлодипин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Амлодипин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Амлодипин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Амлодипин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Амлодипин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Амлодипин""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Амлодипин"", ""source_count"": 3, ""sources"": [""uteka"", ""asna"", ""vidal""]}]",Амлодипин,Амлодипин,resolved_catalog,consensus,rx,unknown,False,False,,,unknown,unknown,Амлодипин,catalog_consensus,0,False,,da04477b79471b7677d345817bb1001e
26068,455,459,АМИНАЛОН ТАБЛ. П/О 250МГ №50 БОРИСОВСКИЙ ЗМП | БОРИСОВСКИЙ ЗАВОД МЕДИЦИНСКИХ ПРЕПАРАТОВ | БОРИСОВСКИЙ ЗАВОД МЕДИЦИНСКИХ ПРЕПАРАТОВ,drug,Гамма-аминомасляная кислота,rx,Гамма-аминомасляная кислота,rx,Гамма-аминомасляная кислота,rx,,,Гамма-аминобутировая кислота,rx,"[{""source"": ""uteka"", ""raw_mnn"": ""Гамма-аминомасляная кислота"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Гамма-аминомасляная кислота""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Гамма-аминомасляная кислота"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Гамма-аминомасляная кислота""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Гамма-аминобутировая кислота"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Гамма-аминобутировая кислота""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Гамма-аминомасляная кислота"", ""source_count"": 2, ""sources"": [""uteka"", ""asna""]}]",Гамма-аминомасляная кислота,Гамма-аминомасляная кислота,resolved_catalog,consensus,rx,unknown,False,False,,,unknown,unknown,Гамма-аминомасляная кислота,catalog_consensus,0,False,,ac0364189c80fe1f0cfa391f7fccc72c
26113,455,459,АМБРОКСОЛ ТАБЛ. 30МГ №20 КАНОНФАРМА | КАНОНФАРМА ПРОДАКШН ЗАО | КАНОНФАРМА ПРОДАКШН ЗАО,drug,Амброксол,otc,Миртазапин,rx,Дулоксетин,rx,,,,,"[{""source"": ""uteka"", ""raw_mnn"": ""Миртазапин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Миртазапин""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Дулоксетин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Дулоксетин""], ""url"": null, ""parse_warnings"": []}]",[],,,unresolved_catalog,equal_conflict,rx,unknown,True,True,ok,Амброксол,otc,универсальный,Амброксол,enrichment,0,False,https://www.rlsnet.ru/drugs/ambroksol-159 | https://aptekamos.ru/tovary/lekarstva/ambroksol-37/ambroksol-tabletki-30mg-350/instrukciya | https://www.vidal.ru/drugs/ambroxol-4 | https://aptekamos.ru/tovary/lekarstva/ambroksol-37/ambroksol-rastvor-7-5mg-ml-100ml-83534/instrukciya | https://www.rlsnet.ru/drugs/ambroksol-159 | https://www.vidal.ru/drugs/ambroxol-4 | https://medum.ru/ambroksol | https://www.rlsnet.ru/drugs/ambroksol-159 | https://ambroksol.ru/instrukciya/ | https://aptekamos.ru/tovary/lekarstva/ambroksol-37/ambroksol-rastvor-30mg-5ml-200ml-108215/instrukciya | https://drugs.medelement.com/drug/%D0%B0%D0%BC%D0%B1%D1%80%D0%BE%D0%BA%D1%81%D0%BE%D0%BB-30%D0%BC%D0%B3-%D0%B8%D1%80%D0%B1%D0%B8%D1%82%D1%81%D0%BA%D0%B8%D0%B9-%D0%B8%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F/367485831695279278?instruction_lang=RU | https://aptekamos.ru/tovary/lekarstva/ambroksol-37/ambroksol-tabletki-30mg-350/instrukciya,1431677eb3a0470a2e0ff346004590bc
26115,455,459,АМБРОКСОЛ ТАБЛ. 30МГ №20 ВЕРТЕКС | ВЕРТЕКС АО | ВЕРТЕКС АО,drug,Амброксол,rx,Амлодипин + Валсартан,rx,Бисопролол,rx,,,Валсартан,rx,"[{""source"": ""uteka"", ""raw_mnn"": ""Амлодипин + Валсартан"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Амлодипин"", ""Валсартан""], ""url"": null, ""parse_warnings"": []}, {""source"": ""asna"", ""raw_mnn"": ""Бисопролол"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Бисопролол""], ""url"": null, ""parse_warnings"": []}, {""source"": ""vidal"", ""raw_mnn"": ""Валсартан"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Валсартан""], ""url"": null, ""parse_warnings"": []}]","[{""component"": ""Валсартан"", ""source_count"": 2, ""sources"": [""uteka"", ""vidal""]}, {""component"": ""Амлодипин"", ""source_count"": 1, ""sources"": [""uteka""]}]","Валсартан, Амлодипин","Валсартан, Амлодипин",resolved_catalog,consensus,rx,unknown,False,False,,,unknown,unknown,"Валсартан, Амлодипин",catalog_consensus,0,False,,581caf652fb22937d4197b9b8c9480b1
26319,455,459,"АЛТАЙ ФИТОЧАЙ КИПРЕЯ ТРАВА Ф/П 1,5Г №20 | АЛТАЙСКИЙ КЕДР ООО | АЛТАЙСКИЙ КЕДР ООО",drug,,otc,,,,otc,,,,,"[{""source"": ""asna"", ""raw_mnn"": null, ""field_type"": ""unknown"", ""canonical_components"": [], ""url"": null, ""parse_warnings"": []}]",[],,,unresolved_catalog,empty,unknown,unknown,True,True,ok,,unknown,взрослые,,,0,True,https://medum.ru/fitochaj-altaj-kiprej-trava | https://medum.ru/fitochaj-altaj-kiprej-trava-filtrpakety-pachki | https://www.lsgeotar.ru/supplements/AARR | https://medum.ru/fitochaj-altaj-kiprej-trava | https://www.rlsnet.ru/baa/fitocai-altai-kiprei-trava-37693 | https://medum.ru/fitochaj-altaj-kiprej-trava-filtrpakety-pachki | https://kiberis.ru/?p=35848 | https://www.medsovet.info/herb/59593 | https://medum.ru/fitochaj-altaj-kiprej-trava | https://www.rlsnet.ru/baa/fitocai-altai-kiprei-trava-37693 | https://medum.ru/fitochaj-altaj-kiprej-trava-filtrpakety-pachki | https://kiberis.ru/?p=35848,9079e219a691c0022eb86342087a1e22
27128,456,459,АГОМЕЛАТИН ТАБЛ. П/ПЛЕН/ОБ. 25МГ №28 | ОЗОН ООО | ОЗОН ООО,drug,Агомелатин,rx,Агомелатин,rx,,,,,,,"[{""source"": ""uteka"", ""raw_mnn"": ""Агомелатин"", ""field_type"": ""explicit_mnn"", ""canonical_components"": [""Агомелатин""], ""url"": null, ""parse_warnings"": []}]",[],,,unresolved_catalog,single_source,unknown,unknown,True,True,ok,Агомелатин,rx,взрослые,Агомелатин,enrichment,0,False,https://www.vidal.ru/drugs/agomelatine | https://www.lsgeotar.ru/drugs/agomelatine-BAwU | https://www.lsgeotar.ru/drugs/agomelatine-ACYN | https://allmed.pro/ru/drugs/agomelatin | https://grls.rosminzdrav.ru/ | https://www.rlsnet.ru/drugs/agomelatin-38875 | https://www.vidal.ru/drugs/agomelatine | https://www.rlsnet.ru/drugs/agomelatin-38875 | https://aptekamos.ru/tovary/lekarstva/agomelatin-10689/agomelatin-tabletki-25mg-106642/instrukciya | https://medum.ru/agomelatin | https://medspravochnik.com/drugs/antidepressanty/agomelatin/ | https://medum.ru/agomelatine,c9dcbe0bfb0deccaddec7d2db7d2f484
